#tmax5dt0.001size17latspc8temp0.728
time,temp,KE,PE,total energy
0.536, 0.877401, 414.156, -414.714, -0.557594
0.537, 0.876414, 413.871, -414.428, -0.557594
0.538, 0.875482, 413.601, -414.159, -0.557594
0.539, 0.874603, 413.348, -413.905, -0.557594
0.54, 0.873777, 413.109, -413.666, -0.557595
0.541, 0.873002, 412.885, -413.443, -0.557595
0.542, 0.872277, 412.675, -413.233, -0.557595
0.543, 0.871599, 412.479, -413.037, -0.557595
0.544, 0.870966, 412.297, -412.854, -0.557595
0.545, 0.870376, 412.126, -412.684, -0.557595
0.546, 0.869827, 411.967, -412.525, -0.557596
0.547, 0.869315, 411.82, -412.377, -0.557596
0.548, 0.868839, 411.682, -412.24, -0.557596
0.549, 0.868396, 411.554, -412.112, -0.557596
0.55, 0.867982, 411.435, -411.992, -0.557597
0.551, 0.867596, 411.323, -411.881, -0.557597
0.552, 0.867236, 411.219, -411.777, -0.557597
0.553, 0.866898, 411.121, -411.679, -0.557597
0.554, 0.86658, 411.03, -411.587, -0.557597
0.555, 0.866281, 410.943, -411.501, -0.557597
0.556, 0.865998, 410.862, -411.419, -0.557598
0.557, 0.86573, 410.784, -411.342, -0.557598
0.558, 0.865474, 410.71, -411.268, -0.557598
0.559, 0.865231, 410.64, -411.197, -0.557598
0.56, 0.864997, 410.572, -411.13, -0.557598
0.561, 0.864772, 410.507, -411.065, -0.557598
0.562, 0.864555, 410.445, -411.002, -0.557598
0.563, 0.864345, 410.384, -410.942, -0.557598
0.564, 0.864142, 410.325, -410.883, -0.557598
0.565, 0.863943, 410.268, -410.825, -0.557598
0.566, 0.863749, 410.212, -410.769, -0.557598
0.567, 0.863559, 410.157, -410.714, -0.557598
0.568, 0.863372, 410.103, -410.66, -0.557598
0.569, 0.863187, 410.049, -410.607, -0.557599
0.57, 0.863005, 409.997, -410.554, -0.557599
0.571, 0.862823, 409.944, -410.502, -0.557599
0.572, 0.862642, 409.892, -410.449, -0.557599
0.573, 0.86246, 409.839, -410.397, -0.557599
0.574, 0.862277, 409.786, -410.344, -0.557599
0.575, 0.862091, 409.733, -410.29, -0.557599
0.576, 0.861902, 409.678, -410.236, -0.557599
0.577, 0.861708, 409.622, -410.18, -0.557599
0.578, 0.861509, 409.565, -410.122, -0.557599
0.579, 0.861302, 409.505, -410.062, -0.557599
0.58, 0.861086, 409.443, -410, -0.557599
0.581, 0.860861, 409.377, -409.935, -0.5576
0.582, 0.860623, 409.309, -409.866, -0.5576
0.583, 0.860372, 409.236, -409.794, -0.5576
0.584, 0.860107, 409.16, -409.717, -0.5576
0.585, 0.859824, 409.078, -409.636, -0.5576
0.586, 0.859523, 408.991, -409.549, -0.5576
0.587, 0.859201, 408.898, -409.456, -0.5576
0.588, 0.858857, 408.799, -409.356, -0.557601
0.589, 0.858489, 408.692, -409.25, -0.557601
0.59, 0.858095, 408.578, -409.136, -0.557601
0.591, 0.857672, 408.456, -409.014, -0.557601
0.592, 0.85722, 408.326, -408.883, -0.557601
0.593, 0.856736, 408.186, -408.744, -0.557601
0.594, 0.856219, 408.037, -408.594, -0.557601
0.595, 0.855667, 407.877, -408.435, -0.557602
0.596, 0.855078, 407.707, -408.264, -0.557602
0.597, 0.85445, 407.525, -408.083, -0.557602
0.598, 0.853783, 407.333, -407.89, -0.557602
0.599, 0.853076, 407.128, -407.686, -0.557602
0.6, 0.852326, 406.912, -407.469, -0.557602
0.601, 0.851533, 406.683, -407.24, -0.557602
0.602, 0.850697, 406.441, -406.999, -0.557602
0.603, 0.849817, 406.187, -406.744, -0.557603
0.604, 0.848892, 405.919, -406.477, -0.557603
0.605, 0.847924, 405.64, -406.197, -0.557603
0.606, 0.846911, 405.347, -405.904, -0.557603
0.607, 0.845854, 405.041, -405.599, -0.557603
0.608, 0.844755, 404.724, -405.281, -0.557603
0.609, 0.843614, 404.394, -404.952, -0.557603
0.61, 0.842433, 404.053, -404.61, -0.557603
0.611, 0.841214, 403.7, -404.258, -0.557603
0.612, 0.839959, 403.338, -403.895, -0.557603
0.613, 0.83867, 402.965, -403.523, -0.557603
0.614, 0.83735, 402.584, -403.141, -0.557602
0.615, 0.836004, 402.195, -402.752, -0.557602
0.616, 0.834634, 401.799, -402.356, -0.557602
0.617, 0.833245, 401.397, -401.955, -0.557602
0.618, 0.831842, 400.992, -401.549, -0.557602
0.619, 0.830432, 400.584, -401.142, -0.557601
0.62, 0.829019, 400.176, -400.733, -0.557601
0.621, 0.827612, 399.769, -400.326, -0.557601
0.622, 0.826218, 399.366, -399.923, -0.5576
0.623, 0.824846, 398.969, -399.527, -0.5576
0.624, 0.823506, 398.582, -399.139, -0.557599
0.625, 0.822209, 398.207, -398.764, -0.557599
0.626, 0.820966, 397.847, -398.405, -0.557598
0.627, 0.819791, 397.508, -398.065, -0.557597
0.628, 0.818696, 397.191, -397.748, -0.557596
0.629, 0.817695, 396.901, -397.459, -0.557595
0.63, 0.816803, 396.643, -397.201, -0.557595
0.631, 0.816035, 396.421, -396.979, -0.557594
0.632, 0.815404, 396.239, -396.796, -0.557593
0.633, 0.814925, 396.1, -396.657, -0.557592
0.634, 0.814609, 396.008, -396.566, -0.557591
0.635, 0.814467, 395.967, -396.525, -0.557591
0.636, 0.814508, 395.979, -396.536, -0.557591
0.637, 0.814737, 396.045, -396.602, -0.55759
0.638, 0.815156, 396.166, -396.724, -0.557591
0.639, 0.815766, 396.342, -396.9, -0.557591
0.64, 0.816561, 396.572, -397.13, -0.557591
0.641, 0.817533, 396.854, -397.411, -0.557592
0.642, 0.818672, 397.183, -397.741, -0.557593
0.643, 0.819961, 397.556, -398.114, -0.557594
0.644, 0.821384, 397.968, -398.525, -0.557595
0.645, 0.822921, 398.412, -398.97, -0.557597
0.646, 0.824548, 398.883, -399.44, -0.557598
0.647, 0.826243, 399.373, -399.931, -0.5576
0.648, 0.827983, 399.876, -400.434, -0.557601
0.649, 0.829742, 400.385, -400.943, -0.557603
0.65, 0.831498, 400.893, -401.451, -0.557604
0.651, 0.833228, 401.393, -401.951, -0.557605
0.652, 0.83491, 401.88, -402.437, -0.557607
0.653, 0.836525, 402.347, -402.904, -0.557608
0.654, 0.838055, 402.789, -403.347, -0.557609
0.655, 0.839483, 403.202, -403.76, -0.557609
0.656, 0.840795, 403.581, -404.139, -0.55761
0.657, 0.841978, 403.924, -404.481, -0.557611
0.658, 0.843023, 404.226, -404.783, -0.557611
0.659, 0.84392, 404.485, -405.043, -0.557612
0.66, 0.844662, 404.7, -405.257, -0.557612
0.661, 0.845243, 404.867, -405.425, -0.557612
0.662, 0.845657, 404.987, -405.545, -0.557612
0.663, 0.845902, 405.058, -405.616, -0.557613
0.664, 0.845973, 405.079, -405.636, -0.557613
0.665, 0.84587, 405.049, -405.606, -0.557613
0.666, 0.845591, 404.968, -405.526, -0.557613
0.667, 0.845134, 404.836, -405.394, -0.557613
0.668, 0.844501, 404.653, -405.211, -0.557613
0.669, 0.843692, 404.419, -404.977, -0.557613
0.67, 0.842707, 404.135, -404.692, -0.557613
0.671, 0.841548, 403.8, -404.358, -0.557613
0.672, 0.840219, 403.416, -403.973, -0.557613
0.673, 0.838721, 402.983, -403.54, -0.557612
0.674, 0.83706, 402.502, -403.06, -0.557612
0.675, 0.835239, 401.976, -402.534, -0.557612
0.676, 0.833267, 401.406, -401.964, -0.557612
0.677, 0.83115, 400.794, -401.352, -0.557611
0.678, 0.828897, 400.143, -400.701, -0.557611
0.679, 0.826519, 399.456, -400.013, -0.55761
0.68, 0.824029, 398.736, -399.293, -0.557609
0.681, 0.82144, 397.987, -398.545, -0.557608
0.682, 0.818768, 397.215, -397.772, -0.557607
0.683, 0.81603, 396.423, -396.981, -0.557606
0.684, 0.813245, 395.618, -396.176, -0.557605
0.685, 0.810434, 394.805, -395.363, -0.557604
0.686, 0.807618, 393.991, -394.549, -0.557602
0.687, 0.80482, 393.182, -393.74, -0.557601
0.688, 0.802062, 392.385, -392.942, -0.5576
0.689, 0.799368, 391.606, -392.163, -0.557598
0.69, 0.796759, 390.851, -391.409, -0.557597
0.691, 0.794259, 390.128, -390.686, -0.557596
0.692, 0.791887, 389.443, -390, -0.557595
0.693, 0.789662, 388.799, -389.357, -0.557593
0.694, 0.787601, 388.203, -388.761, -0.557593
0.695, 0.785718, 387.659, -388.217, -0.557592
0.696, 0.784025, 387.169, -387.727, -0.557591
0.697, 0.78253, 386.737, -387.295, -0.557591
0.698, 0.781239, 386.364, -386.922, -0.557591
0.699, 0.780154, 386.051, -386.608, -0.557591
0.7, 0.779277, 385.797, -386.355, -0.557591
0.701, 0.778604, 385.603, -386.161, -0.557591
0.702, 0.778132, 385.466, -386.024, -0.557592
0.703, 0.777852, 385.386, -385.943, -0.557592
0.704, 0.777756, 385.358, -385.916, -0.557593
0.705, 0.777835, 385.381, -385.939, -0.557593
0.706, 0.778077, 385.451, -386.009, -0.557594
0.707, 0.778471, 385.565, -386.123, -0.557595
0.708, 0.779003, 385.719, -386.277, -0.557596
0.709, 0.779662, 385.91, -386.468, -0.557596
0.71, 0.780433, 386.133, -386.691, -0.557597
0.711, 0.781304, 386.385, -386.943, -0.557598
0.712, 0.782262, 386.662, -387.22, -0.557598
0.713, 0.783295, 386.961, -387.518, -0.557599
0.714, 0.784388, 387.277, -387.835, -0.5576
0.715, 0.785531, 387.607, -388.165, -0.5576
0.716, 0.786712, 387.949, -388.507, -0.557601
0.717, 0.78792, 388.298, -388.856, -0.557601
0.718, 0.789143, 388.652, -389.209, -0.557602
0.719, 0.790372, 389.007, -389.565, -0.557602
0.72, 0.791598, 389.361, -389.919, -0.557603
0.721, 0.79281, 389.712, -390.269, -0.557603
0.722, 0.794002, 390.057, -390.614, -0.557603
0.723, 0.795166, 390.393, -390.951, -0.557604
0.724, 0.796296, 390.719, -391.277, -0.557604
0.725, 0.797384, 391.034, -391.592, -0.557604
0.726, 0.798427, 391.335, -391.893, -0.557604
0.727, 0.799419, 391.622, -392.18, -0.557604
0.728, 0.800358, 391.893, -392.451, -0.557604
0.729, 0.80124, 392.148, -392.706, -0.557604
0.73, 0.802063, 392.386, -392.944, -0.557604
0.731, 0.802826, 392.607, -393.164, -0.557604
0.732, 0.803528, 392.81, -393.367, -0.557604
0.733, 0.804169, 392.995, -393.552, -0.557604
0.734, 0.804748, 393.162, -393.72, -0.557604
0.735, 0.805269, 393.312, -393.87, -0.557604
0.736, 0.80573, 393.446, -394.003, -0.557603
0.737, 0.806135, 393.563, -394.12, -0.557603
0.738, 0.806486, 393.664, -394.222, -0.557603
0.739, 0.806785, 393.75, -394.308, -0.557603
0.74, 0.807034, 393.822, -394.38, -0.557602
0.741, 0.807238, 393.881, -394.439, -0.557602
0.742, 0.807399, 393.928, -394.485, -0.557602
0.743, 0.807521, 393.963, -394.52, -0.557602
0.744, 0.807607, 393.987, -394.545, -0.557601
0.745, 0.80766, 394.003, -394.56, -0.557601
0.746, 0.807685, 394.01, -394.568, -0.557601
0.747, 0.807686, 394.01, -394.568, -0.5576
0.748, 0.807665, 394.004, -394.562, -0.5576
0.749, 0.807627, 393.993, -394.551, -0.5576
0.75, 0.807575, 393.978, -394.535, -0.557599
0.751, 0.807513, 393.96, -394.517, -0.557599
0.752, 0.807444, 393.94, -394.497, -0.557599
0.753, 0.807371, 393.919, -394.476, -0.557599
0.754, 0.807298, 393.897, -394.455, -0.557599
0.755, 0.807227, 393.877, -394.434, -0.557598
0.756, 0.807161, 393.858, -394.415, -0.557598
0.757, 0.807102, 393.841, -394.398, -0.557598
0.758, 0.807053, 393.827, -394.384, -0.557598
0.759, 0.807016, 393.816, -394.373, -0.557598
0.76, 0.806992, 393.809, -394.366, -0.557598
0.761, 0.806982, 393.806, -394.364, -0.557598
0.762, 0.806988, 393.808, -394.365, -0.557598
0.763, 0.807009, 393.814, -394.371, -0.557598
0.764, 0.807047, 393.825, -394.382, -0.557597
0.765, 0.807101, 393.84, -394.398, -0.557598
0.766, 0.807171, 393.861, -394.418, -0.557598
0.767, 0.807256, 393.885, -394.443, -0.557598
0.768, 0.807356, 393.914, -394.472, -0.557598
0.769, 0.807468, 393.946, -394.504, -0.557598
0.77, 0.807593, 393.983, -394.54, -0.557598
0.771, 0.807728, 394.022, -394.579, -0.557598
0.772, 0.807871, 394.063, -394.621, -0.557598
0.773, 0.808022, 394.107, -394.664, -0.557598
0.774, 0.808178, 394.152, -394.709, -0.557598
0.775, 0.808339, 394.198, -394.756, -0.557598
0.776, 0.808501, 394.245, -394.803, -0.557598
0.777, 0.808664, 394.292, -394.85, -0.557599
0.778, 0.808827, 394.34, -394.897, -0.557599
0.779, 0.808989, 394.386, -394.944, -0.557599
0.78, 0.809149, 394.432, -394.99, -0.557599
0.781, 0.809306, 394.478, -395.035, -0.557599
0.782, 0.80946, 394.522, -395.08, -0.557599
0.783, 0.809612, 394.566, -395.124, -0.557599
0.784, 0.809762, 394.61, -395.167, -0.557599
0.785, 0.809911, 394.653, -395.21, -0.557598
0.786, 0.810059, 394.695, -395.253, -0.557598
0.787, 0.810208, 394.738, -395.296, -0.557598
0.788, 0.810359, 394.782, -395.34, -0.557598
0.789, 0.810515, 394.827, -395.385, -0.557598
0.79, 0.810676, 394.874, -395.431, -0.557598
0.791, 0.810846, 394.923, -395.48, -0.557598
0.792, 0.811026, 394.975, -395.532, -0.557598
0.793, 0.811218, 395.03, -395.588, -0.557597
0.794, 0.811425, 395.09, -395.647, -0.557597
0.795, 0.811649, 395.154, -395.712, -0.557597
0.796, 0.811891, 395.224, -395.782, -0.557597
0.797, 0.812154, 395.3, -395.858, -0.557597
0.798, 0.81244, 395.383, -395.941, -0.557597
0.799, 0.812751, 395.473, -396.03, -0.557596
0.8, 0.813088, 395.57, -396.128, -0.557596
0.801, 0.813452, 395.675, -396.233, -0.557596
0.802, 0.813844, 395.789, -396.346, -0.557596
0.803, 0.814266, 395.911, -396.468, -0.557596
0.804, 0.814718, 396.041, -396.599, -0.557596
0.805, 0.8152, 396.18, -396.738, -0.557596
0.806, 0.815712, 396.328, -396.886, -0.557596
0.807, 0.816253, 396.485, -397.042, -0.557596
0.808, 0.816824, 396.65, -397.207, -0.557596
0.809, 0.817423, 396.823, -397.38, -0.557596
0.81, 0.818048, 397.003, -397.561, -0.557596
0.811, 0.818697, 397.191, -397.749, -0.557596
0.812, 0.819368, 397.385, -397.943, -0.557596
0.813, 0.820059, 397.585, -398.142, -0.557597
0.814, 0.820766, 397.789, -398.347, -0.557597
0.815, 0.821486, 397.997, -398.555, -0.557597
0.816, 0.822215, 398.208, -398.766, -0.557597
0.817, 0.822949, 398.42, -398.978, -0.557597
0.818, 0.823683, 398.633, -399.19, -0.557598
0.819, 0.824413, 398.844, -399.401, -0.557598
0.82, 0.825134, 399.052, -399.61, -0.557598
0.821, 0.825842, 399.257, -399.814, -0.557599
0.822, 0.82653, 399.456, -400.013, -0.557599
0.823, 0.827194, 399.648, -400.205, -0.557599
0.824, 0.82783, 399.832, -400.389, -0.557599
0.825, 0.828432, 400.006, -400.563, -0.5576
0.826, 0.828995, 400.168, -400.726, -0.5576
0.827, 0.829516, 400.319, -400.876, -0.5576
0.828, 0.829989, 400.456, -401.013, -0.5576
0.829, 0.830411, 400.578, -401.135, -0.557601
0.83, 0.830778, 400.684, -401.241, -0.557601
0.831, 0.831087, 400.773, -401.331, -0.557601
0.832, 0.831335, 400.845, -401.403, -0.557601
0.833, 0.83152, 400.898, -401.456, -0.557601
0.834, 0.831639, 400.933, -401.491, -0.557601
0.835, 0.831692, 400.948, -401.506, -0.557601
0.836, 0.831676, 400.943, -401.501, -0.557601
0.837, 0.83159, 400.919, -401.476, -0.557601
0.838, 0.831436, 400.874, -401.432, -0.557601
0.839, 0.831211, 400.809, -401.367, -0.557601
0.84, 0.830917, 400.724, -401.282, -0.557601
0.841, 0.830555, 400.62, -401.177, -0.557601
0.842, 0.830125, 400.495, -401.053, -0.557601
0.843, 0.829629, 400.352, -400.909, -0.557601
0.844, 0.829068, 400.19, -400.747, -0.557601
0.845, 0.828444, 400.009, -400.567, -0.557601
0.846, 0.82776, 399.811, -400.369, -0.5576
0.847, 0.827017, 399.597, -400.154, -0.5576
0.848, 0.826218, 399.366, -399.923, -0.5576
0.849, 0.825367, 399.12, -399.677, -0.5576
0.85, 0.824465, 398.859, -399.417, -0.5576
0.851, 0.823516, 398.585, -399.142, -0.557599
0.852, 0.822523, 398.298, -398.855, -0.557599
0.853, 0.821488, 397.999, -398.556, -0.557599
0.854, 0.820416, 397.689, -398.246, -0.557599
0.855, 0.81931, 397.369, -397.927, -0.557599
0.856, 0.818172, 397.04, -397.598, -0.557598
0.857, 0.817006, 396.703, -397.261, -0.557598
0.858, 0.815816, 396.359, -396.917, -0.557598
0.859, 0.814603, 396.008, -396.566, -0.557598
0.86, 0.813372, 395.653, -396.21, -0.557598
0.861, 0.812125, 395.292, -395.85, -0.557597
0.862, 0.810865, 394.928, -395.486, -0.557597
0.863, 0.809595, 394.561, -395.119, -0.557597
0.864, 0.808318, 394.192, -394.749, -0.557597
0.865, 0.807035, 393.821, -394.379, -0.557597
0.866, 0.80575, 393.45, -394.007, -0.557597
0.867, 0.804464, 393.078, -393.636, -0.557597
0.868, 0.803179, 392.707, -393.264, -0.557597
0.869, 0.801898, 392.336, -392.894, -0.557596
0.87, 0.80062, 391.967, -392.525, -0.557596
0.871, 0.799349, 391.6, -392.157, -0.557596
0.872, 0.798085, 391.234, -391.792, -0.557596
0.873, 0.796829, 390.871, -391.429, -0.557596
0.874, 0.795582, 390.511, -391.069, -0.557596
0.875, 0.794345, 390.153, -390.711, -0.557596
0.876, 0.793118, 389.799, -390.356, -0.557596
0.877, 0.791901, 389.447, -390.005, -0.557596
0.878, 0.790695, 389.099, -389.656, -0.557596
0.879, 0.789501, 388.753, -389.311, -0.557596
0.88, 0.788317, 388.411, -388.969, -0.557596
0.881, 0.787144, 388.073, -388.63, -0.557596
0.882, 0.785983, 387.737, -388.294, -0.557596
0.883, 0.784831, 387.404, -387.962, -0.557597
0.884, 0.783691, 387.074, -387.632, -0.557597
0.885, 0.78256, 386.748, -387.305, -0.557597
0.886, 0.78144, 386.424, -386.982, -0.557597
0.887, 0.780329, 386.103, -386.661, -0.557597
0.888, 0.779229, 385.785, -386.343, -0.557597
0.889, 0.778138, 385.47, -386.027, -0.557597
0.89, 0.777058, 385.158, -385.715, -0.557597
0.891, 0.775988, 384.848, -385.406, -0.557597
0.892, 0.774928, 384.542, -385.1, -0.557597
0.893, 0.773879, 384.239, -384.797, -0.557597
0.894, 0.772842, 383.939, -384.497, -0.557597
0.895, 0.771818, 383.643, -384.201, -0.557597
0.896, 0.770806, 383.351, -383.909, -0.557597
0.897, 0.769809, 383.063, -383.62, -0.557597
0.898, 0.768828, 382.779, -383.337, -0.557597
0.899, 0.767863, 382.5, -383.058, -0.557597
0.9, 0.766917, 382.227, -382.784, -0.557597
0.901, 0.76599, 381.959, -382.517, -0.557596
0.902, 0.765085, 381.697, -382.255, -0.557596
0.903, 0.764202, 381.442, -382, -0.557596
0.904, 0.763344, 381.194, -381.752, -0.557596
0.905, 0.762512, 380.954, -381.511, -0.557596
0.906, 0.761707, 380.721, -381.279, -0.557596
0.907, 0.760931, 380.497, -381.054, -0.557596
0.908, 0.760185, 380.281, -380.839, -0.557596
0.909, 0.75947, 380.074, -380.632, -0.557596
0.91, 0.758787, 379.877, -380.435, -0.557596
0.911, 0.758136, 379.689, -380.247, -0.557596
0.912, 0.757518, 379.51, -380.068, -0.557596
0.913, 0.756932, 379.341, -379.899, -0.557596
0.914, 0.756378, 379.181, -379.739, -0.557596
0.915, 0.755856, 379.03, -379.588, -0.557596
0.916, 0.755364, 378.888, -379.445, -0.557596
0.917, 0.754901, 378.754, -379.312, -0.557597
0.918, 0.754465, 378.628, -379.186, -0.557597
0.919, 0.754055, 378.51, -379.067, -0.557597
0.92, 0.753668, 378.398, -378.956, -0.557597
0.921, 0.753301, 378.292, -378.85, -0.557597
0.922, 0.752952, 378.191, -378.749, -0.557597
0.923, 0.752619, 378.095, -378.653, -0.557598
0.924, 0.752297, 378.002, -378.56, -0.557598
0.925, 0.751984, 377.912, -378.469, -0.557598
0.926, 0.751678, 377.823, -378.381, -0.557598
0.927, 0.751374, 377.735, -378.293, -0.557599
0.928, 0.75107, 377.648, -378.205, -0.557599
0.929, 0.750763, 377.559, -378.117, -0.557599
0.93, 0.750451, 377.469, -378.026, -0.557599
0.931, 0.75013, 377.376, -377.934, -0.557599
0.932, 0.749799, 377.281, -377.838, -0.557599
0.933, 0.749456, 377.181, -377.739, -0.557599
0.934, 0.749099, 377.078, -377.636, -0.5576
0.935, 0.748726, 376.971, -377.528, -0.5576
0.936, 0.748337, 376.858, -377.416, -0.5576
0.937, 0.747932, 376.741, -377.299, -0.5576
0.938, 0.747509, 376.619, -377.176, -0.5576
0.939, 0.747069, 376.492, -377.049, -0.5576
0.94, 0.746614, 376.36, -376.918, -0.5576
0.941, 0.746143, 376.224, -376.782, -0.5576
0.942, 0.745658, 376.084, -376.641, -0.557599
0.943, 0.745162, 375.94, -376.498, -0.557599
0.944, 0.744655, 375.794, -376.351, -0.557599
0.945, 0.744141, 375.645, -376.203, -0.557599
0.946, 0.743623, 375.496, -376.053, -0.557599
0.947, 0.743104, 375.345, -375.903, -0.557598
0.948, 0.742587, 375.196, -375.753, -0.557598
0.949, 0.742076, 375.048, -375.606, -0.557598
0.95, 0.741574, 374.903, -375.461, -0.557598
0.951, 0.741087, 374.762, -375.32, -0.557597
0.952, 0.740618, 374.626, -375.184, -0.557597
0.953, 0.740171, 374.497, -375.055, -0.557597
0.954, 0.73975, 374.376, -374.933, -0.557597
0.955, 0.73936, 374.263, -374.82, -0.557596
0.956, 0.739005, 374.16, -374.718, -0.557596
0.957, 0.738688, 374.068, -374.626, -0.557596
0.958, 0.738414, 373.989, -374.547, -0.557595
0.959, 0.738185, 373.923, -374.481, -0.557595
0.96, 0.738006, 373.871, -374.429, -0.557595
0.961, 0.737879, 373.834, -374.392, -0.557595
0.962, 0.737806, 373.813, -374.371, -0.557595
0.963, 0.737789, 373.808, -374.366, -0.557595
0.964, 0.737831, 373.82, -374.378, -0.557594
0.965, 0.737932, 373.85, -374.407, -0.557594
0.966, 0.738094, 373.896, -374.454, -0.557594
0.967, 0.738316, 373.96, -374.518, -0.557594
0.968, 0.738598, 374.042, -374.6, -0.557594
0.969, 0.738941, 374.141, -374.699, -0.557594
0.97, 0.739342, 374.257, -374.815, -0.557594
0.971, 0.7398, 374.389, -374.947, -0.557595
0.972, 0.740313, 374.538, -375.095, -0.557595
0.973, 0.740879, 374.701, -375.259, -0.557595
0.974, 0.741495, 374.879, -375.437, -0.557595
0.975, 0.742158, 375.071, -375.629, -0.557595
0.976, 0.742865, 375.275, -375.833, -0.557595
0.977, 0.743611, 375.491, -376.049, -0.557596
0.978, 0.744394, 375.717, -376.275, -0.557596
0.979, 0.745209, 375.953, -376.511, -0.557596
0.98, 0.746051, 376.196, -376.754, -0.557596
0.981, 0.746917, 376.447, -377.004, -0.557597
0.982, 0.747801, 376.702, -377.26, -0.557597
0.983, 0.7487, 376.962, -377.52, -0.557597
0.984, 0.749609, 377.225, -377.783, -0.557597
0.985, 0.750524, 377.49, -378.047, -0.557598
0.986, 0.75144, 377.754, -378.312, -0.557598
0.987, 0.752352, 378.018, -378.576, -0.557598
0.988, 0.753258, 378.28, -378.837, -0.557598
0.989, 0.754152, 378.538, -379.096, -0.557598
0.99, 0.75503, 378.792, -379.35, -0.557599
0.991, 0.75589, 379.041, -379.598, -0.557599
0.992, 0.756727, 379.283, -379.84, -0.557599
